1	1	2	3	7	1.0937952466610425E98	2	2	0	2	3	5	1	
1	5	4	4	4	5	1	7.825485931994808E97	0	1.0256410256410256E98	5.792241946088098E98	5	2	
1	1	3	7.692307692307692E97	7	2	2	7.692307692307692E97	0	1.794871794871795E98	5.384615384615383E98	5	1	
2	1	2	5	4	5	2	2	0	2	2	3	1	
1	1	2	2.564102564102564E97	7.692307692307692E97	2	2	4	1	1	1	3	1	
2	4.897435897435898	2	3	6	1.0256410256410256E98	1	3	1	3	1	3	1	
2	3	4	5	7	2	1	1	0	1	1	3	1	
2	5	2	3	1	5.456936226166995E97	1	1.5384615384615386E98	0	2	2	3	1	
1	1	2	4	4	4	2	3	1	2	2.564102564102564E97	5	1	
1	5	3	2	5.230769230769231	5	1	5	3	3	1	7	1	
1	5	1	2	5.410256410256411	5	1	6	2	3	1	7	3	
1	3	4	3	1	3	1	1	0	2	3	7	1	
2	1	3	4	1	5	2	4	2	1	1	7	1	
2	2	2	5	2.564102564102564E97	3	2	4	2	2	1	7	1	
2	5	2	3	3	4	1	4	1	1	1	3	1	
1	5	2	4	1	5	1	3	1	2	7.692307692307692E97	3	2	
1	7.692307692307692E97	1	1	6	5	3	3	1	3	1	3	1	
1	3	3	5	7	3.4358974358974357	1	1.5384615384615386E98	0	2	3	3	1	
1	1	2	1	1	5	2	2	0	2	3	3	1	
1	1	3	6	7	5	2	3	0	2	3	3	1	
1	1	7	3	8	5	1	5.128205128205128E97	0	1	1	3	1	
2	4	7	3	8	3	1	1.0387902695595001E98	0	1	1	3	1	
2	5	7	5	8	5	1	1	0	1	3	3	1	
2	1	7	3	8	5	3	3	1	2	1	3	1	
1	3	6	5	8	5	1	2	0	1	1	3	1	
1	1	4	5	7	5	2	3.9447731755424067E96	0	2	2	3	1	
2	5	2	3	4	5	1	5	1	3	1	3	1	
2	5	3	4	1	2	1	2	1	1	1	3	1	
1	1	5	5	1	5	2	4	2	2	1	3	1	
2	2	4	5	3	5	2	2	0	2	2	3	1	
2	3	5	5	1	5	1	2	0	1	1	3	1	
2	2	5	5	7	5	1	3	1	2	2	3	1	
2	1	3	3	1	3	2	3	1	2	3	3	1	
2	1	4	5	7	3	2	3	0	1	5.259697567389874E97	3	1	
1	3	3	5	2.128205128205128	5	1	1	0	2	2	3	2	
1	5	3	5	9	2	1	1	0	4.3589743589743594E98	5	3	1	
1	3	3	4	3	1.3412228796844183E98	1	1	0	2	1.5384615384615386E98	3	1	
1	5	4	5	6	2	1	1	0	1	3	3	1	
1	1	5	5	7	2	2	2	0	1	7.827171732497176E97	3	1	
1	5	3	3	3	3	1	1	0	2	3	3	1	
2	5	1	2	9	3	1	4	0	3	1.794871794871795E98	3	1	
1	5	3	3	6	5	1	2	0	1	2	1	2	
1	1	2	2.564102564102564E97	7	3	2	3	1	2	3	3	1	
1	1	3	3	7	2	2	4	1	1	1	3	1	
2	1	3	5	7	1.8557291930072997E98	2	2	0	1	1	3	1	
2	5	3	2.564102564102564E97	4	2	1	4	1	2	2	3	1	
1	2	2	5	7	5	3	2	0	2	3	3	2	
2	1	3	4	4	5	2	4	2	1	1	3	1	
2	5	2	4	9	1.0327213877509735E98	1	5	4	2	3	3	1	
2	5	2	3	2	5	1	3	0	3	1	3	1	
1	5	2	4	3	5	1	4	0	3	1	3	1	
2	5	5	1	6	2	1	1	0	2	5	3	1	
2	5	2	4	1	5	1	1	0	2	3	3	1	
1	5	2	2	1	1.399214416965896E96	1	1.5384615384615386E98	0	2.0512820512820514E98	5.2859960552268234E98	3	1	
2	1	4	3	5	2	3	5	2	1	1	3	1	
2	5	1	3	2	5	1	7	3	3	3	3	1	
2	2	2	3	4	2	2	4	0	2	2	8	1	
1	1	3	3	3	5	2	5	3	2	1	3	1	
1	2	2	3	3	2	1	2	0	2	3	3	1	
2	1	2	4	6	4	2	2	1	2	1	3	1	
1	5	2	3	4	5	1	1	0	2	1	3	1	
2	5	1	2	9	5	1	6	4	3	1	3	1	
1	5	2	4	7	5	1	1	0	2	1	3	1	
2	5	4	3	4	5	1	3	1	2	1	3	1	
2	5	2	4	6	5	1	2	0	1	3	3	1	
1	5	3	5	1	1.2820512820512821E98	1	1	0	1	1	3	1	
2	5	1	1	6	5	1	4	2	3	3	3	1	
2	1	4	3	4	5	2	6	3	1	1	3	1	
2	1	3	4	1	5	2	3	1	2	2	3	1	
1	3	3	4	2	5	1	4	0	2	3	3	1	
2	5	1	2	6	5	1	5	4	3	2.629848783694937E97	3	1	
1	1	2	3	6	5	2	5	1	1	1.3017751479289939E98	3	1	
1	5	2	4	7	2	1	2.380013149243919E98	0	2.820512820512821E98	5.1651241592069984E98	3	1	
2	3	1	3	2	5	1	3	1	2	3	3	1	
2	5	2	3	3	5	1	5	1	2	3	3	1	
1	5	1	2	9	5	1	2	1	2	3	3	1	
1	1	3	5	2	5	2	3	0	2	1	3	1	
1	5	2	3	3	5	1	1	0	1	1	3	1	
1	5	3	4	1	4	1	2.695595003287311E97	0	2.0512820512820514E98	4.871794871794871E98	3	1	
1	3	3	4	2.4615384615384617	5	1	3	1	1	1	3	1	
1	2	2	3	7	1	2	5	0	2	3	3	1	
1	5	1	2.564102564102564E97	4	5	1	3	1	3	1	3	1	
1	1	3	3	4	2	3	2	0	2	3	5	2	
2	1	2	4	2	2	2	2	0	1	1	5	1	
2	5	1	2	6	6.574621959237343E95	1	5	3	3	1	8	1	
2	1	3	4	1	2	2	4	0	1	1.0256410256410256E98	8	7.692307692307692E97	
2	5	1	2	6	3	1	8	3	3	1	8	1	
1	5	2	2	6	1.794871794871795E98	1	1	1	3	3	5	2	
1	1	3	6	2	5	2	2	0	2	2	3	1	
2	5	2	4	6	5	1	3	0	3	1	3	2	
2	5	2	4	4	2	1	4	1	3	1	3	1	
1	1	4	5	7	2	2	3	1	2	2	3	1	
2	1.9230769230769231	3	5	4	1.2820512820512821E98	2	4	1	1	1	3	1	
1	5	2	5	6	1.0256410256410256E98	1	2.820512820512821E98	0	3	1	3	2	
2	1	2	5	7	4	2	2	0	2	2	3	1	
1	5	1	2	6	5	1	4	1	3	1	3	1	
2	1	5	5	8	1.9033119928279998E98	1	4	0	1	1	3	1	
2	5	4	4	4	5.456936226166995E97	1	2.0907297830374756E98	0	1	1	3	1	
2	1	5	5	4	5	2	4	2	2	1	3	1	
2	4	7	5	8	5	1	2	0	1	1	3	2.695595003287311E97	
1	1	6	5	8	3	3	3	0	1	1	3	1	
2	2	3	5	5	3	1	2	0	2	1	1	1	
2	1	5	5	7	3	3	2	1	1	2.564102564102564E97	7	1	
1	5	2	3	9	2	1	2	1	2	1	3	1	
2	1	4	3	2	2	3	4	1	1	1	7	1	
1	5	1	2	5.794871794871795	5	1	4	2	3	1	3	1	
2	2	2	5	4	1.1111111111111113E98	1	2.3076923076923077E98	0	2	2	3	1.0256410256410256E98	
1	1	3	5	4	1.1111111111111113E98	2	3	1	2	2	3	1	
2	2	1	2	5	2.0512820512820514E98	2	2.0512820512820514E98	1	2	3	3	1	
2	2.0256410256410255	4	5	9	1.7614508276210913E98	3	2	0	1	1	3	1.2820512820512822	
1	5	1	2	6	5	1	3	2	3	1	3	1	
2	2	3	5	3.0256410256410255	1.396011396011396E98	3	2	0	1	1	3	1	
1	5	3	3	4	1.5384615384615386E98	1	6	1	2	3	3	1	
2	2	2	3	6	1.8229178268374626E98	3	2	0	2	3	3	1	
2	1	4	5	1	4	2	3	1	1	1	3	1	
1	5	1	2	6	1.5384615384615386E98	1	1.5779092702169625E98	1	3	1.8606180144641686E98	3	1	
1	5	2	4	1	5	1	4	2	3	2.761341222879684E97	3	1	
1	3	6	5	8	1.587264410072513E98	1	5	0	1	4	1	2	
2	4	7	2.564102564102564E97	8	2.3076923076923077E98	1	1	0	1	1	3	1	
2	1.3076923076923077	4	5	1	7.692307692307692E97	2	3	0	1	1	3	1.0256410256410256E98	
2	5	1	2	6	1	1	3	1	3	1	3	7.692307692307692E97	
2	1	3	4	4	3	2	2	0	1	1	3	1	
1	1	3	4	7	4	2	2	0	2	1	3	1	
1	5	3	3	2	5	1	2	0	1	1	3	1	
2	3	5	5	4	1.0256410256410256E98	1	1.2820512820512821E98	0	2	3	3	1	
1	1	2	3	2	5	2	2	0	2	1.0256410256410256E98	5	2	
1	2.564102564102564E97	2	3	7	2	1	1	0	1.0256410256410256E98	5	6	1	
1	5	2	3	7	2	1	1	0	6.666666666666663E98	5	5	1	
1	2.629848783694937E97	1	3	7	1	1	1	0	1.0256410256410256E98	3.076923076923077E98	5	2	
2	5	2	3	7	2	1	2.5641025641025642E98	0	3.58974358974359E98	5	5	1	
1	5	2	3	7	2	1	1	0	6.581196581196579E98	5	5	2	
1	5	2	3	7	2	1	1	0	5.980714442252902E98	5	5	2.3076923076923077E98	
1	1	4	3	9	5	2	2	0	1	2.564102564102564E97	5	2	
2	5	1	6	9	1.5384615384615386E98	1	4	2	2	1	7	1	
1	2	2	4	1	2	1	3	0	2	3	7	1	
1	1	3	5	9	3	2	2	0	1	1	7	6.574621959237343E95	
1	1	3	5	9	3	2	3	0	1.0256410256410256E98	1.0256410256410256E98	7	1	
1	2	4	5	9	1.2820512820512821E98	2	3	2	1	1	7	1	
2	5	3	2.564102564102564E97	4	3	1	1	0	2	1.0256410256410256E98	7	1.0453648915187378E98	
1	5	2	3	7	2	1	1	0	5.108425068977336E98	5	7	2.0512820512820514E98	
1	5	4	3	7	2	1	1	0	5.515600642794289E98	5	7	2.0512820512820514E98	
1	5	2	3	7	2	1	1	0	4.868015471843277E98	5	7	1.5384615384615386E98	
1	5	2	3	7	2	1	1	0	4.698663160201622E98	5	7	1	
2	5	2	3	4	3	1	1	0	2	2	7	1.0	
1	3	4	4	7	1	1	1	0	4.7358631579538885E98	5	7	1	
1	5	3	3	7	2	1	1.827744904667982E98	0	3.333333333333334E98	5	7	2.1564760026298487E98	
1	5	2	4	2	1.0585141354372124E98	1	2	1	1	1	3	1	
2	2.564102564102564E97	4	4	5	5	1	2	0	1	1	1	1	
2	5	3	5	1	3	1	2	0	2	3	3	1	
2	1	3	3	4	2	2	4	2	2	3	3	1	
1	1	4	5	2	2	2	5	3	2	3	3	1	
2	5	3	6.574621959237343E95	5.128205128205128E97	3	1	4	1	2	3	3	1	
1	5	2	5	4	5	1	3	0	3	1	3	1	
1	5	2	4	3	3.287310979618672E96	1	1.0256410256410256E98	0	3	1	3	1	
1	2	4	5	9	2	2	1	0	2	3	3	1.0256410256410256E98	
1	6.574621959237343E95	4	3	6	4	2	2	0	1	1	3	1	
1	5	2	3	2	3	1	2	0	2	3	3	1	
1	5	1	2.358974358974359	6	2	1	4	1	3	1	3	1	
2	5	2	3	4.6923076923076925	3	1	4	0	1	1	3	1	
1	5	3	5	7	3	1	1	0	1	1	3	1	
2	2	3	3	1	3	1	2	0	2	3	3	5.128205128205128E97	
2	1	5	3	4	3	2	3	1	1	1	3	1	
2	3	5	3	4	2	1	2	0	2	3	3	1	
2	5	4	3.8461538461538463	1	3	1	4	0	2	1	5	1	
1	5.1939513477975015E97	2	3	7	2	1	1	0	7.692307692307692E97	5	3	1.2820512820512821E98	
1	1	4	4	7	2	2	2	0	2	2.899663315381719E97	3	1	
2	3	2	3	2	3	1	2	1	2	3	3	1	
2	1	3	3.6666666666666665	5	3	3	2	0	2	3	3	1	
1	1.3317823968711541E96	4	3	7	2	1	1.5384615384615386E98	0	2.0512820512820514E98	5	3	1.6463527706131255E98	
1	5	2	3	7	2	1	1	0	3.015559938636862E98	5	3	1	
1	5	2	3	7	2	1	1.671808358198891E98	0	2.3076923076923077E98	5.0740260935982373E98	3	1.0585141354372124E98	
1	5	1	1	6	4	1	5	1	3	1	5	2	
1	3	4	3	3	4	1	1	0	2	1	7	1	
2	4	7	5	8	5	1	1	0	1	1	7	1	
2	4	6	3	8	5	1	1	0	1	1	7	1	
2	1	3	4	1	4	2	4	2	1	1	7	1	
1	1	6	3	1	8.301666385533664E97	2	2	0	1	1	7	1	
2	5	2	4	1	2	1	1	0	2	3	7	1	
2	1	5	4	4	5	2	3	0	1	1	7	1	
2	1	6	2	4	5	2	2	0	1	1	7	1	
1	5	4	6	1	5	1	1	0	2	3	7	1	
1	2	2	4	3	2	2	5	3	2	3	5	2	
2	3	3	6	1	5	1	2	1	2	1	7	1.0	
2	4	7	3	8	5	1	1	0	2	3	7	1	
1	5	2	2	3	3	1	6	0	2	3	5	2	
2	1	3	3	1	5	2	3	1	1	1	7	1	
2	2	3	4	1	5	1	3	1	2	5	7	1	
2	5	1	1	9	5	1	3	1	2	5	5	1	
1	1	3	4	1	5	2	3	1	2	1	7	1	
1	5	2	4	3	2	1	3	0	3	1	7	1	
2	4	7	4	8	5	1	1	0	1	2	7	1	
2	1	4	6	2	5	2	3	1	2	1	7	1	
2	5	2	4	4	5	1	3	0	3	1	7	1	
1	1	7	3	8	5	3	2	0	1	1	7	1	
2	1	4	4	4	5	2	4	2	1	1	7	1	
2	1	5	4	2	5	2	3	0	1	1	7	1	
2	1	5	2	5	4	1	1.0256410256410256E98	0	2	3	5	3	
1	3	7	4	8	5	1	8.090156610866671E97	0	2	3	3	1	
1	1	4	6	1	5	2	2	0	2	3	7	1	
2	5	1	2	6	5	1	4	1	3	1	7	1	
2	1	2	3	4	5	2	3	1	2	3	3	1	
1	1	4	4	3	5	3	2	0	1	1	5	2	
2	5	2	4	6	5	1	4	1	3	1	7	1	
2	1	3	5	1	5	3	2	0	1	1	2	1	
2	1	5	5	1	4	2	2	0	1	2	7	1	
2	1	6	3	5	5	3	4	0	1	1	3	1	
1	4.102564102564102	3	4	1	5	1	1	0	1	1	8	1	
2	3	3	4	4	2	1	4	3	2	4	7	1	
2	1	4	4	1	5	2	5	3	1	1	7	1	
1	5	2	4	1	5	1	3	0	1	1	7	1	
2	1	4	5	1	5	2	3	1	1	1	7	1	
2	5	4	4	9	4	1	4	1	3	1	7	1	
2	1	3	5	4	2	2	1.5384615384615386E98	0	2	2.0512820512820514E98	2	3	
2	1	3	4	3	5	2	4	2	1	1	3	1	
2	5	1	3	4	5	1	3	1	3	1	7	1	
2	3.0256410256410255	6	5	1	5	1	2.564102564102564E97	0	2	3	3	1	
1	5	4	3	3	5	1	7.692307692307692E97	0	2	1	8	1	
2	1	3	4	5	5.941063549924117E97	3	5	3	2	1	7	1	
2	1	3	5	1	4	2	3	1	2	1	7	1	
2	1	5	4	1	5	2	5	0	1	1	7	1	
2	5	4	4	1	5	1	3	0	3	1	7	1	
2	1	5	5	1	5	2	3	1	1	1	7	1	
2	3	6	4	8	5	1	7.692307692307692E97	0	2	3	7	1	
2	1	7	3	8	5	3	2	0	1	1	7	1	
2	5	1	2	9	5	1	3	1	3	1	7	1	
2	1	4	5	1	5	2	4	2	1	1	3	1	
1	3	5	3	3	5	1	2	0	3	1	3	1	
2	5	3	4	4	5	1	2	0	2	2	7	1	
2	1	5	4	4	5	2	2	0	1	1	7	1	
1	5	2	3	1	5	1	3	0	3	1	7	2.564102564102564E97	
2	3	3	5	1	2	1	1	0	2	1	7	1	
1	5	2	3	6	5	1	6	3	1	1	7	1	
1	5	2	4	7	2	1	1	0	3	1	7	1	
2	5	2	4	1	5	1	1	0	2	3	7	1	
1	5	2	3	7	2	1	1.3083497698882313E98	0	2	3	7	1	
1	1	2	3	7	2	3	3	1	2	3	7	1	
2	1	2	3	5	2	2	2	0	2	3	7	1	
2	1	6	2	8	5	1	2	0	1	1	1	1	
2	1	5	3	1	5	3	4	0	2	1	3	1	
2	1	4	4	4	5	2	6	1	1	1	5	2	
1	5	1	2	6	5	1	5	2	3	1	5	2	
2	5	4	4	1	5	1	2	0	2	1	7	1	
2	5	7	3	8	5	1	1	0	1	4	7	1	
2	4	7	2	8	5	1	1	0	2	3	7	1	
2	4	7	5	5	5	1	2	0	1	1	7	1	
2	1	5	5	4	2	2	5	1	1	1	2	1	
1	5	2	3	3	2	1	4	1	3	1	6	1	
1	1	7	3	8	5	3	2	0	1	1	7	1	
1	5	2	4	6	3	1	3	0	3	3	3	1	
2	3	7	6	1	5	1	2.827087442472058E97	0	1	1	7	1	
2	4	6	3	4	5	1	1	0	1	4	7	1	
1	1	4	5	1	5	2	3	1	1	1	7	1	
1	5	2	4	1	3	1	7	3	3	1	2	3	
2	3	5	4	1	5	1	2	0	1	1.3149243918474686E96	7	1	
1	3	4	4	2.564102564102564E97	4	1	1	0	3	1	4	1	
2	4	7	3	8	5	1	1	0	2	3	7	1	
2	5	2	4	1	5	1	8	3	3	1	5	2	
1	5	2	3	4	5	1	2	0	3	1	3	1	
1	5	2	4	6	5	1	2	0	3	1	3	1	
1	2	2	3	4	5	3	4	3	3	1	6	1	
2	1	7	5	1	5	3	2	0	1	1	7	1	
2	3	7	4	8	5	1	1	0	1	1.9487179487179487	7	1	
2	5	2	4	6	5	1	6	1	3	1	8	1	
2	5	2	4	6	5	1	4	1	3	1	8	1	
2	1	6	3	8	5	3	2	0	1	4	7	1	
2	5	2	4	6	5	1	4	1	3	1	7	1	
1	5	2	4	2	5	1	9	2	2	1	5	2	
2	3	3	4	5	5	1	3	2	2	3	7	1	
1	2	3	6	1	5	3	2	0	1	1	2	1	
1	5	2	4	3	2	1	7	0	1	1	3	1	
1	5	3	3	7	1	1	1.348471821844603E98	0	3.076923076923077E98	5	7	1	
1	1	2	3	1	2.092415583539844E98	1	3	0	2	1	3	1	
1	3	3	4	7	2	1	1	0	3.831654520978347E98	5	7	1	
2	1	5	4	1	5	2	3	0	1	1	7	1	
2	1	6	3	8	5	1	3	0	1	1	7	1	
2	3	4	5	1	4	1	1	0	2	1	3	2.564102564102564E97	
1	5	2	2	3	2.695595003287311E97	1	6	3	2	1	7	1	
1	5	3	3	7	5	1	1	0	2	3	1	1	
2	5	4	5	1	5	1	3	0	2.564102564102564E97	3	3	1	
1	2	2	3	4	4	3	2	0	2	2	7	1	
2	1	6	5	8	5	3	2	0	1	1	7	1	
1	5	2	2	9	5	1	4	0	3	3	5	1	
1	5	2	4	1	5	1	5	1	3	1	2	3	
2	5	3	5	6	2	1	4	0	1	1	2	3	
1	1	5	6	1	5	2	3	0	2	1	7	1	
2	5	2	3	6	5	1	6	0	3	1	7	1	
2	5	3	5	1	5	1	1	0	2	3	7	1	
2	3	6	4	1	4	1	1	0	1	2	7	1	
1	1	7	3	8	5	3	2	0	2	5	7	1	
1	2	4	3	3	5	3	2	0	2	3	7	1	
2	3	5	3	4	5	1	2	0	2	1	7	1	
1	1	7	3	8	5	3	2	0	1	1	7	1	
2	4	7	3	4	5	1	1	0	2	3	7	1	
2	1	5	5	1	5	3	2	0	2	3	3	2.564102564102564E97	
1	1	4	3	2.564102564102564E97	1	1	2	0	2	3	3	2.564102564102564E97	
1	5	1	1	4	5.128205128205128E97	1	7	4	1	1	3	1	
1	5	2	5	6	2	1	1.3543721236028928E98	0	2	3	2	1	
1	2	2	2	9	5	3	5	1	3	1	5	1	
2	5	2	3	4	5	1	2	0	3	1	5	1	
1	5	2	4	6	2.3865877712031558E98	1	2	0	3	1	5	1	
2	1	3	4	1	5	1	2	0	2	3	7	1	
1	1	7	4	8	5	3	2	0	1	2	7	1	
2	1	6	5	2.6666666666666665	5	1	2	0	1	2	2	1	
2	5	2	4	2	5	1	3	0	2	3	5	1	
1	5	2	4	1	5	1	3	1	3	1	5	1	
2	4	7	4	8	2	1	1	0	1	4	7	1	
2	5	4	3	4	5	1	1	0	2	3	7	1	
2	5	1	6	6	5	1	2	1	3	3	7	1	
2	1	3	3	4	4	2	5	0	1	1	2	1.2820512820512821E98	
2	5	1	2	6	5	1	4	2	3	1	7	1	
1	2	3	3	6	5	2	4	2	2	3	7	1	
2	2	2	4	6	5	1	2	0	2	3	7	1	
2	2	2	3	2	5	1	2	0	2	1	1	1	
1	2	2	5	1	5	1	1	0	2	3	6	1	
1	2	2	3	1	3	2	2	0	1	2	7	1	
1	5	2	4	1	5	1	1	0	2	2	6	1	
2	5	3	4	1	5	1	2.564102564102564E97	0	1.2820512820512821E98	1	7	1	
2	5	1	2	6	4	1	3	1	3	1	7	1	
2	4	7	4	8	5	1	1	0	2	3	7	1	
1	5	5	6	9	5	1	1	0	1	2	7	1	
2	5	1	1	6	3	1	3	1	3	1	3	1	
2	5	1	1	6	5	1	4	2	3	1	7	1	
2	3	4	4	6	8.710920226623457E97	1	2	1	1	1	7	1	
1	5	1	2	6	5	1	2	1	3	2	7	1.0	
1	5	1	2	9	5	1	4	2	3	1	7	1	
2	5	2	4	1	5	1	3	1	3	1	7	1	
2	1	4	3	4	1	2	3	1	2	1	7	1	
1	3	5	3	2	5	1	1	0	1	1	3	1	
1	3	5	3	3	5	1	1	0	2	2.830459043476795E97	7	1	
2	1	6	3	2	5	2	3	0	1	1	7	2.6315778098512128E97	
2	4	7	1	5	5	1	7.89291795208955E97	0	1.794871794871795E98	1	4	2	
1	1	5	4	1	5	3	3	1	1	1	7	1	
1	5	1	2	9	5	1	2	1	3	3	1	1	
2	3	4	4	1	2.6989666042920482E97	1	2	1	2	3	7	1	
2	1	3	5	1	5	2	3	1	5.128205128205128E97	3	3	1	
2	5	2	3	4	5	1	1	0	2	3	5	1	
2	5	1	2	6	5	1	4	3	3	1	3	1	
2	3	4	4	4	5.669347089465433E97	1	4	3	2	3	7	1	
2	1	4	4	1	3	2	4	2	1	1	7	1	
2	5	1	1	6	5	1	3	2	3	2	3	1	
2	1	4	3	4	5	2	4	2	1	1	3	1	
2	4	6	4	1	5	1	5	0	1	1	7	1	
1	5	1	2	1	5	1	3	1	3	1	7	1	
2	5	1	1	6	5	1	3	3	3	1	5	1	
2	5	2	4	2	5	1	9	5	3	1	5	1	
2	1	3	4	2	5	2	5	3	1	1	7	1	
2	1	3	5	1	5	2	2	0	1	2	7	1	
2	1	3	4	1	5	2	2	2	1	5	7	1	
2	5	3	5	6	1.1259461555319544E98	1	1.2820512820512821E98	0	2	3	5	7.955292570677185E97	
1	5	2	4	6	1.0082310622674521E98	1	1.0256410256410256E98	0	3	1.5844838921761998E98	7	1	
1	2	3	6	1	5	1	2	0	2	3	5	2	
2	1	4	4	4	5	2	3	1	1	1	5	1	
1	5	1	2	6	5	1	3	1	3	1	7	1	
2	5	3	4	4	5	1	3	2	2	3	3	1	
1	1	3	4	1	5	3	4	2	1	1	3	5.128205128205128E97	
1	1	4	3	1	5	2	5	3	1	1	7	1	
2	1	4	3	4	5	2	4	1	1	1	7	1	
1	5	2	4	6	5	1	4	1	3	1	7	1	
2	5	3	6	1	4	1	2	0	3	1	2	5.1939513477975015E97	
2	3	6	4	8	5	1	5.532883700081393E97	0	2	3	5	1	
2	5	1	2	6	5	1	2	1	3	1	3	1	
2	1	6	4	1	5	3	2	0	1	1	7	1	
2	3	4	5	2.1794871794871793	5	1	2	0	2	3	5	2.695595003287311E97	
2	1	4	3	1	2	2	3	1	2	3	7	1	
2	5	3	4	1	5	1	1	0	2	2	7	1	
2	1	4	4	4	4	2	3	1	2	3	3	1	
2	3	3	3	7	2	1	1	0	2	3	7	1.0256410256410255	
1	2	4	4	1	5	1	2	0	2	3	7	1	
2	1	4	6	1	5	2	4	2	1	1	3	1	
1	1	3	2	1	4	2	4	2	1	1	3	1	
2	2	3	4	3	3.722982345346175E97	2	4	2	2	3	8	1	
2	5	5	4	4	4	1	1	0	2	5.128205128205128E97	5.6923076923076925	1	
2	1	3	3	5	3	3	3	1	2	3	7	1	
1	5	2	4	2	2	1	5	2	3	3	3	1	
2	5	3	4	1	5	1	1	0	1	1	3	1	
2	5	1	1	6	4	1	4	1	3	1	7	1	
2	1	4	3	1	4	2	4	1	3	1	7	1	
2	5	3	4	4	5.325443786982248E97	1	3	1	2	2	7	1	
2	5	2	4	4	2.7006524047944165E97	1	3	1	2	2	7	1	
2	5	1	2	2	2	1	3	1	3	1	7	1	
2	5	3	4	5	5	1	3	0	2	3	7	1	
2	5	2	3	2	3	1	3	0	2	3	7	1	
1	5	3	3	4	5	1	1	0	2	5	7	1	
2	5	2	5	1	5	1	1	0	2	3	3	1	
1	1	7	4	8	5	3	3	0	1	1	7	1	
2	1	7	3	8	5	3	3	0	1	1	7	1	
2	5	1	2	6	3	1	3	1	3	3	7	1	
1	5	2	3	6	1.0256410256410256E98	1	2	0	2.564102564102564E97	1.8211702827087443E98	7	1	
2	5	2	4	6	5	1	2	0	2	1	7	1	
2	5	2	4	6	5	1	4	1	3	1	7	1	
2	5	2	3	4	5	1	5	2	3	3	7	1	
2	2.564102564102564E97	1	1	6	5	1	5	3	3	1	5	2	
1	5	3	4	1	2	1	2	0	2	1	7	1	
2	3	3	3	4	3	1	4	0	2	3	3	1	
2	1	5	2	4	5	2	3.0	0	2	1	7	1	
1	5	2	3	2	1	1	6	1	2	3	7	1	
1	5	2	4	2	1	1	8	2	3	1	7	1	
1	5	1	2	6	5	1	1.2820512820512821E98	0	3	1	7	1	
2	1	7	4	8	5	3	2	0	1	1	7	1	
2	1	4	3	5	5	3	3	0	1	1	7	1	
2	5	2	4	4	5	1	3	0	3	1	7	1	
2	1	4	4	1	5	2	3	0	1	1	7	1	
2	5	2	3	2	5	1	5	2	3	1	2	1	
2	1	3	6	1	5	2	3	1	1	1	7	1	
2	1	4	4	1	5	2	4	2	1	1	5	1	
2	2	3	4	6	5	3	4	2	2	2	3	1	
2	1	4	6	1	5	2	4	2	1	1	7	1	
2	1	4	5	1	5	2	4	2	1	1	7	1	
2	5	2	4	1	1	1	5	2	5.128205128205128E97	1	7	1	
2	1	3	4	4	4	2	5	2	2	5	7	1	
1	5	2	4	2	2	1	1	0	2	3	7	1	
1	1	7	4	8	5	3	2	0	1	1	7	1	
1	5	2	3	2	5	1	2	0	2	3	7	1	
2	4	7	4	8	5	1	1	0	2	3	7	1	
2	1	6	4	5	5	3	5	2	1	1	3	1	
2	2	3	2	1	5	3	9	5	2.564102564102564E97	5	5	1	
2	5	3	6	1	2.564102564102564E97	1	1	0	2	3	7	1	
1	1	7	6	8	5	1	2	0	1	1	7	1	
2	3	6	4	1	5	1	1	0	1	1	7	1	
2	3	6	2	3	5	1	1	0	2	3	7	1	
2	2	7	6	1	5	1	2	0	1	1	7	1	
2	1	4	4	4	5	2	4	2	1	1	7	1	
2	3	3	4	4	5	1	2	1	1	1	7	1	
2	5	1	2	3	4	1	7	3	3	2	7	1	
2	5	7	3	1	5	1	1	0	5.128205128205128E97	5	7	1	
2	1	4	6	5	3	3	5	0	1	1	7	1	
2	2	4	4	3	4	1	3	1	2	2	3	1	
2	3	3	4	2	5	1	5	3	1	2	7	1	
2	2	2	3	2	5	1	5	3	2	3	1	1	
1	1	5	3	3	5	2	7	2	1	1	7	1	
2	1	3	3	2	5	2	5	3	2	2	7	1	
2	3	5	3	4	5	1	2	0	1	2	7	1	
2	6.574621959237343E95	1	1	6	5	1	4	3	3	1	5	1	
2	5	1	1	6	2.761341222879684E97	1	5	3	3	1	5	1	
1	1	4	4	1	5	2	4	2	1	1	3	1	
2	3	4	4	4	5	1	5.128205128205128E97	0	2	3	5	1	
2	5	2	4	6	5	1	5	1	3	1	7	1	
1	5	2	3	1	3	1	5	2	3	1	3	1	
2	3	4	4	4	3	1	2	1	1	2	8	1	
2	5	1	2	6	5	1	2	1	3	1	3	1	
2	1	5	4	5	2	3	4	2	1	1	7	1	
1	5	2	6	1	5	1	3	0	1	1	7	1	
2	1	7	2	8	5	3	2	0	1	5	7	2.564102564102564E97	
2	1	4	4	1	5	2	4	2	1	1	7	1	
1	1	5	4	3	5	2	4	2	1	1	7	1	
2	5	2	5	4	5	1	2	0	2	3	7	1	
2	1	2	3	2	1	2	2	0	2	3	3	1	
2	5	1	3	2	5	1	3	1	3	1	5	1	
2	5	1	3	9	5	1	5	1	3	1	7	1	
2	5	2	4	6	5	1	5	0	3	1	5	1	
